id_municipio,nome_municipio,populacao
5215900,Palminópolis - GO,3589
5216007,Panamá - GO,2627
5216304,Paranaiguara - GO,9972
5216403,Paraúna - GO,10995
5216452,Perolândia - GO,3116
5216809,Petrolina de Goiás - GO,10301
5216908,Pilar de Goiás - GO,2314
5217104,Piracanjuba - GO,24499
5217203,Piranhas - GO,10501
5217302,Pirenópolis - GO,24749
5217401,Pires do Rio - GO,31225
5217609,Planaltina - GO,89181
5217708,Pontalina - GO,17777
5218003,Porangatu - GO,45151
5218052,Porteirão - GO,3830
5218102,Portelândia - GO,4000
5218300,Posse - GO,36375
5218391,Professor Jamil - GO,3243
5218508,Quirinópolis - GO,49416
5218607,Rialma - GO,10896
5218706,Rianápolis - GO,4784
5218789,Rio Quente - GO,4371
5218805,Rio Verde - GO,229651
5218904,Rubiataba - GO,19815
5219001,Sanclerlândia - GO,7642
5219100,Santa Bárbara de Goiás - GO,6485
5219209,Santa Cruz de Goiás - GO,2892
5219258,Santa Fé de Goiás - GO,5393
5219308,Santa Helena de Goiás - GO,38485
5219357,Santa Isabel - GO,3803
5219407,Santa Rita do Araguaia - GO,8573
5219456,Santa Rita do Novo Destino - GO,3331
5219506,Santa Rosa de Goiás - GO,2388
5219605,Santa Tereza de Goiás - GO,3431
5219704,Santa Terezinha de Goiás - GO,8931
5219712,Santo Antônio da Barra - GO,4787
5219738,Santo Antônio de Goiás - GO,6123
5219753,Santo Antônio do Descoberto - GO,73636
5219803,São Domingos - GO,12791
5219902,São Francisco de Goiás - GO,6260
5220009,São João d'Aliança - GO,13387
5220058,São João da Paraúna - GO,1417
5220108,São Luís de Montes Belos - GO,33470
5220157,São Luiz do Norte - GO,5117
5220207,São Miguel do Araguaia - GO,22067
5220264,São Miguel do Passa Quatro - GO,4032
5220280,São Patrício - GO,2035
5220405,São Simão - GO,20297
5220454,Senador Canedo - GO,112224
5220504,Serranópolis - GO,8445
5220603,Silvânia - GO,20573
5220686,Simolândia - GO,6832
5220702,Sítio d'Abadia - GO,2977
5221007,Taquaral de Goiás - GO,3537
5221080,Teresina de Goiás - GO,3416
5221197,Terezópolis de Goiás - GO,7897
5221304,Três Ranchos - GO,2837
5221403,Trindade - GO,125328
5221452,Trombas - GO,3501
5221502,Turvânia - GO,4633
5221551,Turvelândia - GO,5195
5221577,Uirapuru - GO,2868
5221601,Uruaçu - GO,40217
5221700,Uruana - GO,13868
5221809,Urutaí - GO,3078
5221858,Valparaíso de Goiás - GO,164723
5221908,Varjão - GO,3816
5222005,Vianópolis - GO,13746
5222054,Vicentinópolis - GO,8611
5222203,Vila Boa - GO,6026
5222302,Vila Propício - GO,5758
5300108,Brasília - DF,2974703
